stop_id,n_riders,avg_dwell_minutes,n_riders_with_home,n_riders_with_work,routes,address
stop_01008,142,14.58931924882629,142,140,16,Upper Valley Rd & Rhaelynne Dr
stop_01009,28,11.194642857142856,28,28,16,Gomez Rd & Box Elder Rd
stop_01010,8,35.447916666666664,8,8,16,861 Gomez Rd
stop_01011,19,28.87982456140351,19,19,16,981 Gomez Rd
stop_01012,41,9.826829268292682,41,41,16,Ada Lane & Westside Dr
stop_01013,110,17.27469696969697,109,105,16,Valley Rd & Ada Lane
stop_01014,20,8.52,20,20,16,Valley Rd & Miss Bev Ave
stop_01015,23,8.697826086956523,23,23,16,Miss Bev Ave & Westside Dr
stop_01016,21,8.791269841269841,21,21,16,Westside Dr & Kimberly Ave
stop_01017,11,16.583333333333332,10,11,16,Westside Dr & Esplanada Cir
stop_01018,119,23.41218487394958,117,117,16,5500 Westside Dr
stop_01019,20,11.918333333333333,20,20,16,5401 Westside Dr
stop_01020,287,11.194192799070848,284,284,12|16,Country Club Rd & Montoya Dr
stop_01021,118,14.457344632768361,117,116,16,Country Club Rd & Vista Del Monte St
stop_01022,111,15.876426426426427,111,111,16,Country Club Rd & Country Club Pl
stop_01023,77,12.42770562770563,75,75,12|16,Country Club Rd & Camino de la Vista Dr
stop_01024,343,9.716909620991254,339,341,12|16,Country Club Rd & Vista Grande Cir
stop_01025,1072,8.857447139303481,1060,1053,12|17,Doniphan Dr & Bauxite Ave
stop_01026,80,14.354583333333334,79,80,17,Graphite Dr & Chromite St
stop_01027,37,13.607657657657658,36,37,17,Ridge St & Graphite Dr
stop_01028,105,11.404285714285715,104,105,17,Ridge St & Thorn Ave
stop_01029,57,14.357602339181286,56,57,17,Thorn Ave & Marietta St
stop_01030,315,13.516402116402118,315,315,17,Thorn Ave & Bartlett Dr
stop_01031,101,14.953630363036304,100,100,17,Thorn Ave & Saratoga Dr
stop_01032,117,10.552849002849003,116,116,17,725 Thorn Ave
stop_01033,43,11.339922480620155,43,43,17,Lakehurst Rd & Woodcrest Ln
stop_01034,27,16.80493827160494,27,26,17,Lakehurst Rd & Woodlark Way
stop_01035,35,9.92142857142857,35,35,17,Lakehurst Rd & Martha Gale Dr
stop_01036,540,21.874506172839506,537,521,17,Lakehurst Rd & Dorsey Dr
stop_01037,559,11.050894454382826,555,555,17,Resler Dr & Shire Way
stop_01038,626,16.58335995740149,617,596,17,Resler Dr & Hempstead Dr
stop_01039,1620,10.358960905349795,1610,1599,17,Resler Dr & Bishop Flores Dr
stop_01040,1839,9.7852637302882,1830,1823,17,Redd Rd & Resler Dr
stop_01041,1801,10.219433647973348,1784,1762,17,Redd Rd & Arredondo Dr
stop_01042,292,12.285045662100456,292,289,17,Redd Rd & Thorn Ave
stop_01043,140,11.584523809523809,139,138,17,Redd Rd & Windcrest Dr
stop_01044,298,13.798322147651005,296,296,17,Redd Rd & Oneida Dr
stop_01045,456,10.541849415204677,456,456,17,Southwestern Dr & Redd Rd
stop_01046,32,26.318229166666665,32,32,17,Southwestern Dr & Inca Ave
stop_01047,40,15.466666666666665,40,40,17,Helen of Troy & Export Pl
stop_01048,68,10.459558823529411,68,68,17,Northwestern & Helen of Troy
stop_01049,24,8.376388888888888,24,24,17,1385 Northwestern Dr
stop_01050,466,9.54098712446352,465,465,17,1500 Northwestern Dr
stop_01051,83,11.359437751004016,83,83,17,Northwestern Dr & Northern Pass Dr
stop_01052,21,17.83888888888889,21,21,17,Northwestern Dr & Market Center
stop_01053,49,14.696598639455782,49,49,17,Northwestern Dr & Trade Center
stop_01054,37,10.5990990990991,37,36,17,1850 Northwestern Dr
stop_01055,7,7.978571428571429,7,7,17,Hoover Ave & Northwestern Dr
stop_01056,13,7.225641025641026,13,13,17,Hoover Ave & Desert Blvd
stop_01057,133,8.315288220551379,133,132,17,Desert Blvd & Transmountain
stop_01058,3628,8.042006615214994,3590,3570,17,Desert Blvd & Artcraft Rd
stop_01059,36,7.804629629629629,36,35,17,Desert Blvd & Coates Dr
stop_01060,42,12.763492063492064,41,42,17,Medano Dr & Southwestern Dr
stop_01061,94,12.252659574468085,94,94,17,Southwestern Dr & Toltec Dr
stop_01062,132,11.182323232323231,130,131,17,Redd Rd & Merriman Dr
stop_01063,71,12.155164319248826,71,71,12|17,610 Redd Rd
stop_01064,2076,10.364707771355171,2060,2051,17,865 Resler Dr
stop_01065,127,14.80538057742782,127,126,17,Lakehurst Rd & Derrickson Dr
stop_01066,45,10.061111111111112,44,43,17,Lakehurst Rd & Bristol Dr
stop_01067,43,8.986046511627906,43,43,17,Thorn Ave & Mace St
stop_01068,59,13.636158192090395,59,58,18,223 Resler Dr
stop_01069,557,9.75571514063435,556,552,12|18,Doniphan Dr & Thorn Ave
stop_01070,182,9.882967032967032,180,181,18,5328 Doniphan Dr
stop_01071,114,13.083771929824561,114,111,18,Doniphan Dr & Park Ridge Ct
stop_01072,113,10.139233038348083,113,113,18,5500 Doniphan Dr
stop_01073,690,9.246135265700483,687,688,18,Doniphan Dr & Redd Rd
stop_01074,57,9.982456140350877,57,57,18,Doniphan Dr & West Green Dr
stop_01075,552,11.039160628019324,543,542,18,Doniphan Dr & Coates Dr
stop_01076,43,10.30968992248062,43,43,18,Doniphan Dr & Edgar Rd
stop_01077,218,10.671406727828746,218,218,18,Doniphan Dr & Montoya Dr
stop_01078,346,10.877360308285164,346,346,18,6161 Doniphan Dr
stop_01079,257,10.32697795071336,257,257,18,Doniphan Dr & Artcraft Rd
stop_01080,61,18.697540983606558,60,60,18,Doniphan Dr & Viramontes St
stop_01081,88,25.477462121212124,88,88,18,Borderland Rd & Modesta St
stop_01082,37,9.707657657657657,36,37,18,Pascal St & Borderland Rd
stop_01083,27,15.48641975308642,27,27,18,Placida St & Modesta St
stop_01084,450,9.823259259259258,449,449,13|18,151 Resler Dr
stop_01085,120,12.048055555555555,118,120,18,Resler Dr & El Cajon Dr
stop_01086,317,12.843480546792849,317,316,1,1224 Wedgewood Dr
stop_01087,170,10.662745098039217,167,165,1,1300 Wedgewood Dr
stop_01088,67,12.208208955223881,67,66,1,1500 Wedgewood Dr
stop_01089,137,10.787226277372262,137,136,1|52,1700 Wedgewood Dr
stop_01090,81,15.100205761316872,81,81,1|52,1900 Wedgewood Dr
stop_01091,221,10.373529411764707,221,221,52,2128 Wedgewood Dr
stop_01092,47,12.145744680851065,46,47,52,2200 Wedgewood Dr
stop_01093,35,8.343809523809524,35,35,52,2400 Wedgewood Dr
stop_01094,40,8.20375,40,40,52,2500 Wedgewood Dr
stop_01095,36,10.59675925925926,36,36,52,2612 Wedgewood Dr
stop_01096,72,17.663657407407406,72,67,52,2700 Wedgewood Dr
stop_01097,52,13.27147435897436,52,52,52,2900 Wedgewood Dr
stop_01098,52,14.709615384615384,52,52,52,3030 Wedgewood Dr
stop_01099,356,9.482818352059924,354,353,52,3375 Yarbrough Dr
stop_01100,224,11.602306547619047,222,222,52,3333 Yarbrough Dr
stop_01101,74,11.345945945945946,74,69,52,3200 Yarbrough Dr
stop_01102,136,9.562254901960785,136,135,57,6789 Boeing Dr
stop_01103,38,10.780263157894737,38,38,7,Leigh Fisher Blvd / Bldg 1 & Airport Rd
stop_01104,29,11.994827586206897,29,29,7|37,Leigh Fisher Blvd / Bldg 10 & Zane Grey St
stop_01105,104,11.66474358974359,103,96,37,1 Butterfield Trail Blvd
stop_01106,22,8.878787878787879,22,22,37,Leigh Fisher Blvd / Bldg 28 & Spur Dr
stop_01107,222,12.868168168168166,220,218,7|37,Founders Blvd / Bldg 13 & Zane Grey St
stop_01108,17,9.22843137254902,17,17,7,7120 Airport Rd
stop_01109,121,8.611845730027548,120,119,57,4305 Fred Wilson Ave
stop_01110,37,12.153153153153154,37,37,41,3729 Fred Wilson Ave
stop_01111,96,12.762152777777779,95,95,7|41,3535 Fred Wilson Ave
stop_01112,38,9.720614035087719,38,38,41,5041 Alabama St
stop_01113,944,23.40990466101695,921,870,41,3400 Fred Wilson Ave
stop_01114,51,13.835947712418301,51,51,57,Leigh Fisher Blvd / Bldg 20 & Founders Blvd
stop_01115,24,14.356250000000001,24,24,57,6500 Boeing Dr
stop_01116,59,22.069774011299433,58,58,57,6531 Boeing Dr
stop_01117,48,13.104166666666666,48,48,57,7300 Boeing Dr
stop_01118,33,19.62878787878788,33,33,57,7600 Boeing Dr
stop_01119,33,10.962626262626262,33,33,57,8000 Boeing Dr
stop_01120,30,15.919444444444444,30,30,57,8400 Boeing Dr
stop_01121,150,13.615444444444444,150,150,7|57,8630 Boeing Dr
stop_01122,63,13.615608465608465,63,63,7,6400 Airport Rd
stop_01123,264,9.550568181818182,262,256,4,216 San Antonio Ave
stop_01124,79,14.933544303797468,75,74,4,809 Kansas St
stop_01125,12,12.379166666666665,12,12,3|24,Campbell St & Sixth Ave
stop_01126,181,9.9853591160221,178,178,4,Campbell St & Mills Ave
stop_01127,127,10.472703412073491,125,123,4,517 San Antonio Ave
stop_01128,206,12.160032362459548,205,203,8,425 Kansas St
stop_01129,38,13.78377192982456,38,38,8,605 Kansas St
stop_01130,201,7.682504145936982,185,179,8,920 Oregon St
stop_01131,339,11.971828908554572,338,337,4|8,318 El Paso St
stop_01132,137,10.941362530413626,136,137,61,6930 Alameda Ave
stop_01133,979,9.585665645216206,977,968,7,100 Zaragoza Rd
stop_01134,31,11.25268817204301,31,31,61,400 Zaragoza Rd
stop_01135,714,19.342343604108308,709,710,7,9100 Socorro Rd
stop_01136,59,18.78135593220339,59,59,3,9180 Socorro Rd
stop_01137,90,15.212777777777779,90,89,3,9268 Socorro Rd
stop_01138,63,15.038359788359788,63,63,3|61,9400 Carl Longuemere Rd
stop_01139,352,21.85653409090909,348,343,61,9378 Corralitos Ave
stop_01140,192,14.224565972222223,189,187,7,6655 Gateway West Blvd
stop_01141,36,13.285185185185185,36,36,7,5081 Fred Wilson Ave
stop_01142,31,13.988172043010753,31,31,7|40,5010 Raymond Telles Dr
stop_01143,37,10.416666666666668,37,35,7,4713 Rutherford Dr
stop_01144,42,12.035714285714286,42,42,60,9172 Alameda Ave
stop_01145,99,9.358754208754208,99,99,60|84,9300 Alameda Ave
stop_01146,118,8.497598870056498,117,117,60,Alameda Ave & Carnes Rd
stop_01147,569,8.230638547158758,568,567,60,Alameda Ave & Americas Ave
stop_01148,85,8.632156862745099,84,85,60,Alameda Ave & Ivey Rd
stop_01149,373,12.250223413762287,369,359,60,Alameda Ave & Inglewood Dr
stop_01150,92,10.402355072463768,91,92,60,Alameda Ave & Rafael Septien Ln
stop_01151,94,20.23386524822695,93,94,60,Rafael Septien Ln & Staubach Dr
stop_01152,23,21.82536231884058,23,23,60,Staubach Dr & Roman Gabriel Ln
stop_01153,33,7.753030303030303,33,32,60,Nevarez Rd & Staubach Dr
stop_01154,43,14.03372093023256,43,43,3,Nevarez Rd & Sayers Dr
stop_01155,13,10.448717948717949,13,13,3,Isaiah Dr & Lily Dr
stop_01156,9,15.083333333333334,9,9,3,Isaiah Dr & Jericho Dr
stop_01157,123,7.561653116531166,122,122,3,9757 Socorro Rd
stop_01158,50,10.867666666666667,49,49,3,9641 Socorro Rd
stop_01159,35,11.503333333333334,34,35,3,Socorro Rd & Caribe Cir
stop_01160,1175,7.434028368794326,1164,1150,3|60,Americas Ave & Socorro Rd
stop_01161,7,18.880952380952383,7,7,60,425 Pan American Dr
stop_01162,139,8.954556354916068,137,137,60,Pan American Dr & Plaza Circle
stop_01163,20,11.485833333333334,20,20,60,Oro Verde Rd & Pan American Dr
stop_01164,26,8.337820512820512,26,26,60,9640 Plaza Circle
stop_01165,35,8.977619047619049,35,35,60,9624 Plaza Circle
stop_01166,36,5.854629629629629,36,36,60,543 Americas Ave
stop_01167,14,8.427380952380952,14,14,60,Americas Ave & Southside Rd
stop_01168,68,10.219117647058823,68,68,60,Zaragoza Rd & Schutz Dr
stop_01169,32,21.781770833333333,32,32,63,1901 Roswell Rd
stop_01170,1227,22.224979625101874,1205,1143,63,1807 Roswell Rd
stop_01171,149,14.94552572706935,149,142,63,Cuba Dr & Alpine Dr
stop_01172,33,13.368181818181817,33,30,63,7224 Alpine Dr
stop_01173,18,11.143518518518519,18,18,63,7400 Alpine Dr
stop_01174,125,15.724,124,123,63,Alpine Dr & Hunter Dr
stop_01175,452,20.32975663716814,445,434,63,Hunter Dr & Wilcox Dr
stop_01176,198,10.923148148148147,197,196,63,1130 Hunter Dr
stop_01177,54,17.6891975308642,53,54,63,Phoenix Dr & Alaska St
stop_01178,21,12.265873015873016,21,21,63,Phoenix Dr & Cimarron St
stop_01179,43,12.171705426356588,43,42,63,7705 Phoenix Dr
stop_01180,46,9.13768115942029,46,46,63,Giles Rd & Mustang Ave
stop_01181,68,16.104656862745095,67,68,63,Giles Rd & Maverick Ave
stop_01182,45,14.73185185185185,45,45,63,Giles Rd & Rodeo Dr
stop_01183,51,11.993790849673202,51,51,63,Parral Dr & La Paz Dr
stop_01184,223,14.85321375186846,220,215,63,7924 Parral Dr
stop_01185,161,12.479192546583851,160,159,63,921 Yarbrough Dr
stop_01186,154,13.300541125541125,154,154,63,Yarbrough Dr & Hermosillo Dr
stop_01187,52,12.035576923076924,52,52,36,2000 Alabama St
stop_01188,12,19.843055555555555,12,12,36,1931 Kentucky St
stop_01189,45,11.33,45,45,36,1700 Kentucky St
stop_01190,67,21.653482587064676,66,67,36,1285 Dakota St
stop_01191,37,32.31261261261261,37,36,36,1279 Indiana St
stop_01192,23,16.621739130434783,23,23,36,1257 Indiana St
stop_01193,69,11.321256038647343,69,69,36,1175 Cotton St
stop_01194,71,13.588967136150236,70,70,36,1141 Cotton St
stop_01195,133,13.929949874686717,132,130,36,1105 Cotton St
stop_01196,30,9.856111111111112,30,29,36,1813 Arizona Ave
stop_01197,81,16.882510288065845,80,77,36,1700 Arizona Ave
stop_01198,316,19.48639240506329,312,293,36,1637 Arizona Ave
stop_01199,399,15.690810359231412,390,366,36,1500 Arizona Ave
stop_01200,796,20.4392378559464,781,745,36,1301 Arizona Ave
stop_01201,89,21.882022471910112,89,86,36,1141 Arizona Ave
stop_01202,43,17.097286821705424,43,42,36,1031 Arizona Ave
stop_01203,56,13.802678571428572,56,53,36,901 Arizona Ave
stop_01204,1345,24.422156133829,1310,1211,36,705 Arizona Ave
stop_01205,166,16.298092369477914,165,163,36,1011 Mesa St
stop_01206,183,9.200091074681238,176,174,36,821 Mesa St
stop_01207,227,11.762408223201174,226,226,69,George Dieter Dr & Les Peterson Ln
stop_01208,2470,9.879986504723346,2448,2417,69,2100 George Dieter Dr
stop_01209,132,12.287878787878787,132,129,69,George Dieter Dr & Robert Wynn St
stop_01210,833,9.732713085234094,829,824,69,2950 George Dieter Dr
stop_01211,153,19.45751633986928,153,151,69,George Dieter Dr & Sundance Ave
stop_01212,76,11.845614035087719,76,76,69,George Dieter Dr & Pratt Ave
stop_01213,125,12.194133333333333,125,122,69,George Dieter Dr & Sea Horse Dr
stop_01214,571,13.570753064798598,560,545,69,George Dieter Dr & Kingfish Ct
stop_01215,100,12.065999999999999,99,99,1,George Dieter Dr & Gene Sarazen Dr
stop_01216,127,12.271522309711287,127,127,1,George Dieter Dr & Dean Refram Dr
stop_01217,730,9.416780821917808,725,726,1,1605 George Dieter Dr
stop_01218,256,9.4369140625,256,254,69,George Dieter Dr & Sundrop Ct
stop_01219,1021,12.965328109696376,1011,997,69,George Dieter Dr & Scott Simpson Dr
stop_01220,384,9.584375,382,383,69,George Dieter Dr & Pendale Rd
stop_01221,93,12.68942652329749,93,92,69,George Dieter Dr & Cedar Crest Dr
stop_01222,78,11.091239316239315,77,78,69,George Dieter Dr & Tony Tejada Dr
stop_01223,60,9.982222222222221,59,60,69,George Dieter Dr & Pete Rose Dr
stop_01224,523,9.534544295729765,519,518,69,1345 George Dieter Dr
stop_01225,359,10.679155060352832,359,358,69,1259 Zaragoza Rd
stop_01226,100,12.155666666666667,99,100,69,1145 Zaragoza Rd
stop_01227,7143,21.128095104764572,6914,6515,69,Zaragoza Rd & Sandhill Ct
stop_01228,362,10.438950276243094,362,361,69,921 Zaragoza Rd
stop_01229,340,18.851127450980393,337,324,1,Zanzibar Rd & Camwood Dr
stop_01230,78,14.698076923076924,77,77,1,Zanzibar Rd & Maxwood Dr
stop_01231,46,11.65,46,45,1,Zanzibar Rd & Saigon Dr
stop_01232,97,10.455154639175257,97,94,1,Album Ave & Bush Ln
stop_01233,144,17.800810185185185,142,137,1,9917 Album Ave
stop_01234,97,9.954467353951891,97,95,42,4501 Hondo Pass Dr
stop_01235,158,10.926054852320675,158,157,42,Hondo Pass Dr & Stahala Dr
stop_01236,558,12.817473118279569,553,549,42,4810 Hondo Pass Dr
stop_01237,402,9.832711442786069,398,394,42,4919 Hondo Pass Dr
stop_01238,111,12.338138138138138,110,109,42,4545 Hondo Pass Dr
stop_01239,77,22.72229437229437,76,76,40,5245 Joe Herrera Dr
stop_01240,33,12.49949494949495,33,33,44,9200 Hollings St
stop_01241,83,9.603815261044177,83,81,44,9100 Hollings St
stop_01242,61,19.13606557377049,61,60,44,5502 Hondo Pass Dr
stop_01243,1235,19.20681511470985,1213,1165,44,5600 Hondo Pass Dr
stop_01244,30,12.861666666666668,30,30,44,9220 Mc Combs St
stop_01245,249,9.301338688085677,246,245,44,9290 Mc Combs St
stop_01246,53,9.669811320754716,53,51,44,9412 Mc Combs St
stop_01247,157,6.961571125265393,156,153,44,9440 Mc Combs St
stop_01248,37,11.638738738738738,37,37,44,9500 Mc Combs St
stop_01249,149,7.957382550335571,149,148,44,9600 Mc Combs St
stop_01250,39,17.772649572649573,39,39,44,9700 Mc Combs St
stop_01251,91,28.094505494505494,91,90,44,9800 Mc Combs St
stop_01252,89,10.331460674157304,86,87,44,9900 Mc Combs St
stop_01253,39,9.604700854700853,38,39,44,9960 Mc Combs St
stop_01254,632,20.167879746835442,622,604,44,5625 Transmountain
stop_01255,65,12.023846153846153,65,62,44,5300 Transmountain
stop_01256,274,8.056873479318735,271,270,44,10010 Audobon St
stop_01257,99,15.3006734006734,98,97,44,10040 Audobon St
stop_01258,760,27.97469298245614,756,731,44,10000 Alcan St
stop_01259,78,17.11752136752137,77,77,44,10104 Alcan St
stop_01260,86,16.688953488372093,86,85,44,10100 Alcan St
stop_01261,36,12.81111111111111,36,35,44,10248 Alcan St
stop_01262,282,9.102600472813238,281,282,44,10318 Mc Combs St
stop_01263,340,8.79421568627451,340,340,44,10300 Mc Combs St
stop_01264,29,8.617816091954023,29,29,44,10400 Mc Combs St
stop_01265,7,26.254761904761903,7,7,44,5700 Salem Dr
stop_01266,15,20.994444444444447,15,15,44,5560 Salem Dr
stop_01267,29,16.22758620689655,29,29,44,5508 Salem Dr
stop_01268,17,10.802941176470588,17,17,44,5425 Salem Dr
stop_01269,260,9.36076923076923,260,258,44,10600 Rushing Rd
stop_01270,46,18.09891304347826,46,46,44,10700 Rushing Rd
stop_01271,42,11.78968253968254,42,42,44,10800 Rushing Rd
stop_01272,30,12.418333333333333,30,30,44,5400 Sean Haggerty Dr
stop_01273,39,15.309829059829061,39,38,44,5600 Sean Haggerty Dr
stop_01274,205,9.192357723577237,203,203,44,10800 Mc Combs St
stop_01275,79,13.14493670886076,78,79,44,10600 Mc Combs St
stop_01276,135,10.723827160493828,135,135,44,10200 Mc Combs St
stop_01277,48,17.808680555555558,48,48,44,5600 Sun Valley Dr
stop_01278,83,12.824497991967872,83,79,44,10200 Alcan St
stop_01279,132,13.969696969696969,131,124,44,10033 Alcan St
stop_01280,126,16.526322751322752,125,124,44,5500 Fairbanks Dr
stop_01281,210,8.002301587301588,206,207,44,10000 Audobon St
stop_01282,681,10.304454233969652,678,663,44,5600 Transmountain
stop_01283,31,9.679032258064517,31,31,44,9787 Mc Combs St
stop_01284,221,7.361915535444948,221,220,44,9629 Mc Combs St
stop_01285,60,10.584722222222222,60,60,44,9400 Mc Combs St
stop_01286,37,12.472072072072073,37,37,44,9200 Mc Combs St
stop_01287,39,12.97136752136752,39,39,44,9206 Mc Combs St
stop_01288,1257,21.394895253248478,1226,1178,44,5613 Hondo Pass Dr
stop_01289,63,16.27751322751323,63,62,44,5500 Hondo Pass Dr
stop_01290,56,17.105654761904763,56,56,44,9226 Hollings St
stop_01291,913,18.6820554947061,894,849,46,4900 Transmountain
stop_01292,607,11.631823174080175,604,598,40,10000 Rushing Rd
stop_01293,1194,16.37594919039643,1177,1128,46,5100 Transmountain
stop_01294,732,9.654758652094719,730,725,46,10100 Rushing Rd
stop_01295,95,19.957543859649125,94,93,46,10200 Rushing Rd
stop_01296,114,13.767251461988304,113,111,46,10406 Rushing Rd
stop_01297,32,12.836979166666667,32,31,46,10430 Rushing Rd
stop_01298,290,16.087356321839078,288,271,46,10500 Rushing Rd
stop_01299,332,26.51812248995984,327,317,46,5600 Joe Herrera Dr
stop_01300,55,18.913333333333334,55,54,40,5500 Joe Herrera Dr
stop_01301,267,10.916666666666666,265,264,43,9484 Dyer St
stop_01302,71,10.753990610328637,71,71,40,9550 Dyer St
stop_01303,119,9.232072829131651,119,118,43,9600 Dyer St
stop_01304,2642,9.494410799899066,2618,2610,43,9728 Dyer St
stop_01305,2557,8.819619345587277,2542,2526,43,9800 Dyer St
stop_01306,1426,12.37768817204301,1407,1407,43,9848 Dyer St
stop_01307,118,9.813983050847456,117,117,43,9906 Dyer St
stop_01308,580,9.605948275862069,574,570,43,Dyer St & Fairbanks Dr
stop_01309,96,9.031944444444443,96,96,43,5828 Quail Ave
stop_01310,44,14.501136363636363,44,43,43,5932 Quail Ave
stop_01311,1005,19.026517412935323,988,941,43,Quail Ave & Tivoli St
stop_01312,799,18.255423445974134,789,757,43,Quail Ave & Cross St
stop_01313,58,8.874425287356322,57,56,43,10200 Cross St
stop_01314,32,13.175,32,31,43,6111 Sun Valley Dr
stop_01315,15,7.553333333333333,15,15,43,6121 Sun Valley Dr
stop_01316,68,11.488970588235293,67,66,43,Sun Valley Dr & Pheasant Rd
stop_01317,27,12.125925925925925,27,27,43,10304 Dyer St
stop_01318,31,8.203763440860214,31,31,43,10390 Dyer St
stop_01319,73,9.90958904109589,73,73,43,10414 Dyer St
stop_01320,30,9.171666666666669,30,29,43,10530 Dyer St
stop_01321,77,8.652813852813853,76,77,43,Dyer St & Tiger Eye Dr
stop_01322,157,10.509872611464967,156,156,43,Angora Loop Ave & Dyer St
stop_01323,260,25.134551282051284,255,247,43,Angora Loop Ave & Sapphire St
stop_01324,328,19.284197154471542,322,324,43,Angora Loop Ave & Sunstone St
stop_01325,34,12.538235294117648,34,32,43,Angora Loop Ave & Obsidian St
stop_01326,51,20.203594771241832,50,50,43,6705 Tiger Eye Dr
stop_01327,23,17.847101449275364,23,23,43,Tiger Eye Dr & Quartz St
stop_01328,49,21.452040816326534,49,48,43,Tiger Eye Dr & Sunstone St
stop_01329,54,14.103086419753087,54,54,43,Tiger Eye Dr & Tourmaline St
stop_01330,34,16.21127450980392,34,34,43,Tiger Eye Dr & Gemstone St
stop_01331,58,10.03793103448276,58,58,43,10415 Dyer St
stop_01332,38,9.28640350877193,38,38,43,10395 Dyer St
stop_01333,360,8.227083333333333,360,357,43,Sun Valley Dr & Dyer St
stop_01334,85,11.909019607843137,85,83,43,10175 Dyer St
stop_01335,47,10.64113475177305,47,47,43,10115 Dyer St
stop_01336,130,9.647051282051281,130,130,43,10059 Dyer St
stop_01337,986,7.981118999323868,981,979,43,9955 Dyer St
stop_01338,152,9.862499999999999,150,148,43,Dyer St & Souda Dr
stop_01339,2397,10.21668752607426,2380,2360,43,9839 Dyer St
stop_01340,3519,9.055593445107512,3501,3472,43,Dyer St & Yvette Ave
stop_01341,104,9.033493589743589,104,103,43,9601 Dyer St
stop_01342,76,11.520394736842105,75,76,40,9567 Dyer St
stop_01343,264,12.169444444444446,262,261,43,9487 Dyer St
stop_01344,13,13.817948717948717,13,13,43,9555 Diana Dr
stop_01345,146,11.673059360730594,144,145,43,4733 Maxwell Ave
stop_01346,30,16.726666666666667,30,30,43,4647 Maxwell Ave
stop_01347,458,16.483078602620086,449,439,43,4601 Maxwell Ave
stop_01348,67,22.71119402985075,66,67,40,5402 Joe Herrera Dr
stop_01349,39,9.590598290598292,39,39,40,9400 Roanoke Dr
stop_01350,9,14.287037037037038,9,8,40,9500 Roanoke Dr
stop_01351,41,13.527235772357724,41,41,40,5300 Sanders Ave
stop_01352,270,9.799753086419754,270,270,40,5249 Sanders Ave
stop_01353,48,16.253819444444442,47,47,40,9500 Rushing Rd
stop_01354,64,15.255208333333334,64,64,40,9600 Rushing Rd
stop_01355,97,17.916666666666668,95,96,40,9800 Rushing Rd
stop_01356,83,12.383534136546183,83,82,40,9900 Rushing Rd
stop_01357,128,11.880598958333334,126,124,40,5111 Fairbanks Dr
stop_01358,79,13.535443037974684,78,76,40,5000 Fairbanks Dr
stop_01359,37,10.062612612612613,37,37,40,4900 Fairbanks Dr
stop_01360,25,9.529333333333334,25,24,40,4805 Fairbanks Dr
stop_01361,29,11.972413793103447,29,29,40,10100 Kenworthy St
stop_01362,44,18.02689393939394,44,44,40,10200 Kenworthy St
stop_01363,49,16.56904761904762,49,49,40,10340 Kenworthy St
stop_01364,35,8.01047619047619,35,35,40,10400 Kenworthy St
stop_01365,20,9.003333333333334,20,20,40,10500 Kenworthy St
stop_01366,60,13.0525,59,59,40,10700 Kenworthy St
stop_01367,124,10.300134408602151,123,124,40,10780 Kenworthy St
stop_01368,25,11.671333333333335,24,25,40,4500 Marcus Uribe Dr
stop_01369,6,7.0249999999999995,6,6,40,11100 Loma Franklin Dr
stop_01370,14,6.86547619047619,14,14,40,10900 Loma Franklin Dr
stop_01371,13,14.312820512820512,13,13,40,4600 Jon Cunningham Blvd
stop_01372,136,16.166299019607845,135,135,40,10765 Kenworthy St
stop_01373,186,10.712903225806452,185,184,40,4800 Salem Dr
stop_01374,1215,17.39185185185185,1194,1122,40,4900 Salem Dr
stop_01375,27,12.6820987654321,27,27,40,5000 Salem Dr
stop_01376,126,12.48452380952381,124,124,40,10400 Rushing Rd
stop_01377,223,9.996860986547086,222,222,40,10301 Rushing Rd
stop_01378,74,15.031306306306305,72,73,40,10241 Rushing Rd
stop_01379,91,12.681684981684981,91,89,40,10173 Rushing Rd
stop_01380,39,21.59102564102564,39,38,40,5200 Rushing Rd
stop_01381,14,16.80595238095238,14,14,40,5200 Sanders Ave
stop_01382,652,14.838650306748464,643,633,30,3000 Pershing Dr
stop_01383,100,17.344333333333335,99,89,30,3132 Pershing Dr
stop_01384,68,13.157598039215687,68,68,30,3400 Pershing Dr
stop_01385,107,15.892679127725856,107,101,30,3528 Pershing Dr
stop_01386,120,11.238194444444444,120,119,30,3700 Pershing Dr
stop_01387,244,12.136748633879781,241,240,30,3901 Pershing Dr
stop_01388,148,15.57162162162162,148,144,30,4100 Pershing Dr
stop_01389,51,16.538235294117648,50,51,30,4300 Pershing Dr
stop_01390,25,12.581333333333335,25,25,30,3936 Altura Ave
stop_01391,71,12.158450704225352,71,68,30,4309 Altura Ave
stop_01392,24,12.797916666666666,24,24,30,2000 Marr St
stop_01393,51,11.702614379084968,51,50,30,2216 Radford St
stop_01394,26,18.655128205128204,26,25,30,2400 Radford St
stop_01395,326,14.003885480572597,325,310,30,2600 Radford St
stop_01396,11,12.977272727272727,11,11,30,2700 Radford St
stop_01397,748,16.945677361853832,747,745,30,Pleasonton Rd Bld 1270 & Pike Rd
stop_01398,63,20.292328042328045,63,63,30,2300 Radford St
stop_01399,43,15.496899224806201,43,43,30,4101 Altura Ave
stop_01400,39,17.42905982905983,39,36,30,4415 Pershing Dr
stop_01401,62,15.345430107526882,61,62,30,4209 Pershing Dr
stop_01402,272,19.88137254901961,268,262,30,4011 Pershing Dr
stop_01403,67,18.85398009950249,67,66,30,3431 Pershing Dr
